CostCenter,Account,cost,BPA
Sales-03,100001,7298.52,phones.csv
Sales-03,200000,40968.45,phones.csv
Sales-03,400000,664.36,phones.csv
Sales-03,400001,551.96,phones.csv
Sales-03,500000,20232,phones.csv
Sales-03,600000,17436.68,phones.csv
Sales-03,600001,13332.11,phones.csv
Sales-03,600002,2125.78,phones.csv
Sales-03,700000,1600.07,phones.csv
Sales-03,700001,1228.75,sales.csv
Sales-03,700002,5203.96,sales.csv
Sales-03,700003,7600.48,sales.csv
Sales-03,800000,6990.44,sales.csv
Sales-03,800001,8061.59,sales.csv
Sales-03,800002,9981.59,sales.csv
Sales-04,100000,14849.78,sales.csv
Sales-04,100001,3860.94,sales.csv
Sales-04,200000,38863.79,sales.csv
Sales-04,400000,916.97,phones.csv
Sales-04,400001,163.8,phones.csv
Sales-04,500000,3344.63,phones.csv
Sales-04,600000,11230.23,phones.csv
Sales-04,600001,19434.14,phones.csv
Sales-04,600002,44348.76,phones.csv
Sales-04,700000,144.4,phones.csv
Sales-04,700001,9995.28,phones.csv
Sales-04,700002,9001.14,phones.csv
Sales-04,700003,2517.13,phones.csv
Sales-04,800000,7006.42,phones.csv
Sales-04,800001,8557.61,phones.csv
Sales-04,800002,9342.44,phones.csv
Sales-05,100000,17811.33,phones.csv
Sales-05,100001,4630.95,phones.csv
Sales-05,200000,33642.66,phones.csv
Sales-05,400000,556.49,phones.csv
Sales-05,400001,995.24,phones.csv
Sales-05,500000,44287.77,phones.csv
Sales-05,600000,6581.34,phones.csv
Sales-05,600001,7190.81,phones.csv
Sales-05,600002,25451.48,phones.csv
Sales-05,700000,3619.39,phones.csv
Sales-05,700001,3392.31,phones.csv
Sales-05,700002,1218.15,phones.csv
Sales-05,700003,7353.95,phones.csv
Sales-05,800000,555.41,phones.csv
Sales-05,800001,9386.75,phones.csv
Sales-05,800002,4809.42,phones.csv
Marketing-01,100000,21957.35,phones.csv
Marketing-01,100001,5708.91,phones.csv
Marketing-01,200000,50195.7,phones.csv
Marketing-01,400000,70.45,phones.csv
Marketing-01,400001,255.38,phones.csv
Marketing-01,500000,43904.06,phones.csv
Marketing-01,600000,16239.7,phones.csv
Marketing-01,600001,17879.23,phones.csv
Marketing-01,600002,23478.65,phones.csv
Marketing-01,700000,2517.46,phones.csv
Marketing-01,700001,8859.4,phones.csv
Marketing-01,700002,4296.79,phones.csv
Marketing-01,700003,2453.55,ITDemand.csv
Marketing-01,800000,6297.22,phones.csv
Marketing-01,800001,8374.19,phones.csv
Marketing-01,800002,9376.93,phones.csv
Marketing-02,100000,68542.97,phones.csv
Marketing-02,100001,17821.17,phones.csv
Marketing-02,200000,83827.06,phones.csv
Marketing-02,400000,312.86,phones.csv
Marketing-02,400001,267.27,ITDemand.csv
Marketing-02,500000,37938.27,phones.csv
Marketing-02,600000,21126.63,phones.csv
Marketing-02,600001,39743.49,phones.csv
Marketing-02,600002,523.8,phones.csv
Marketing-02,700000,4504.07,phones.csv
Marketing-02,700001,9570.82,phones.csv
Marketing-02,700002,3549.16,phones.csv
Marketing-02,700003,9260.64,phones.csv
Marketing-02,800000,4153.76,phones.csv
Marketing-02,800001,940.71,phones.csv
Marketing-02,800002,3083.39,phones.csv
Marketing-03,100000,49067.06,phones.csv
Marketing-03,100001,12757.44,phones.csv
Marketing-03,200000,19660.11,phones.csv
Marketing-03,400000,865.4,phones.csv
Marketing-03,400001,331.3,phones.csv
Marketing-03,500000,27661.13,phones.csv
Marketing-03,600000,14826.75,phones.csv
Marketing-03,600001,30077.26,phones.csv
Marketing-03,600002,10715.24,phones.csv
Marketing-03,700000,340.93,phones.csv
Marketing-03,700001,523.6,phones.csv
Marketing-03,700002,7308.89,phones.csv
Marketing-03,700003,2315.19,phones.csv
Marketing-03,800000,2555.2,phones.csv
Marketing-03,800001,4747.29,phones.csv
Marketing-03,800002,1384.81,phones.csv
Product-Mgmt-01,100000,22311.98,phones.csv
Product-Mgmt-01,100001,5801.11,phones.csv
Product-Mgmt-01,200000,68235.31,phones.csv
Product-Mgmt-01,400000,701.81,phones.csv
Product-Mgmt-01,400001,419.45,phones.csv
Product-Mgmt-01,500000,20900.86,phones.csv
Product-Mgmt-01,600000,20250.93,phones.csv
Product-Mgmt-01,600001,11225.34,phones.csv
Product-Mgmt-01,600002,5333.82,phones.csv
Product-Mgmt-01,700000,6320.17,phones.csv
Product-Mgmt-01,700001,9596.28,phones.csv
Product-Mgmt-01,700002,9776.98,phones.csv
Product-Mgmt-01,700003,7436.88,phones.csv
Product-Mgmt-01,800000,5378.57,phones.csv
Product-Mgmt-01,800001,4206.11,phones.csv
Product-Mgmt-01,800002,3763.53,phones.csv
R&D-01,100000,46900.6,phones.csv
R&D-01,100001,12194.16,phones.csv
R&D-01,200000,75621.27,phones.csv
R&D-01,400000,712.55,phones.csv
R&D-01,400001,68.33,phones.csv
R&D-01,500000,28674.06,phones.csv
R&D-01,600000,11722.25,phones.csv
R&D-01,600001,9657.4,phones.csv
R&D-01,600002,3745.32,phones.csv
R&D-01,700000,382.53,phones.csv
R&D-01,700001,1660.93,phones.csv
R&D-01,700002,9809.71,phones.csv
R&D-01,700003,9227.11,phones.csv
R&D-01,800000,1069.17,phones.csv
R&D-01,800001,1706.71,phones.csv
R&D-01,800002,6317.81,phones.csv
R&D-02,100000,84026,phones.csv
R&D-02,100001,21846.76,phones.csv
R&D-02,200000,49284.59,phones.csv
R&D-02,400000,508.38,phones.csv
R&D-02,400001,35.49,phones.csv
R&D-02,500000,29870.94,phones.csv
R&D-02,600000,27322.6,phones.csv
R&D-02,600001,2888.53,phones.csv
R&D-02,600002,4477.21,phones.csv
R&D-02,700000,4838.01,phones.csv
R&D-02,700001,7724.4,phones.csv
R&D-02,700002,6204.1,phones.csv
R&D-02,700003,6302.84,phones.csv
R&D-02,800000,7057.77,phones.csv
R&D-02,800001,7846.9,phones.csv
R&D-02,800002,3717.15,phones.csv
R&D-03,100000,18852.55,phones.csv
R&D-03,100001,4901.66,phones.csv
R&D-03,200000,50913.4,phones.csv
R&D-03,400000,844.63,phones.csv
R&D-03,400001,119.18,phones.csv
R&D-03,500000,17732.46,phones.csv
R&D-03,600000,27394.31,phones.csv
R&D-03,600001,35601.77,phones.csv
R&D-03,600002,8907.3,phones.csv
R&D-03,700000,9665.75,phones.csv
R&D-03,700001,6821.79,phones.csv
R&D-03,700002,7971.93,phones.csv
R&D-03,700003,2703.69,phones.csv
R&D-03,800000,9339.05,phones.csv
R&D-03,800001,1204.63,phones.csv
R&D-03,800002,6075.46,phones.csv
R&D-04,100000,72384.79,phones.csv
R&D-04,100001,18820.05,phones.csv
R&D-04,200000,40725.73,phones.csv
R&D-04,400000,76.88,phones.csv
R&D-04,400001,74.57,phones.csv
R&D-04,500000,33321.53,phones.csv
R&D-04,600000,35306.66,phones.csv
R&D-04,600001,35277.87,phones.csv
R&D-04,600002,44619.42,phones.csv
R&D-04,700000,2918.12,phones.csv
R&D-04,700001,4549.92,phones.csv
R&D-04,700002,6718.25,phones.csv
R&D-04,700003,5127.54,phones.csv
R&D-04,800000,8722.1,phones.csv
R&D-04,800001,5431.33,phones.csv
R&D-04,800002,794.45,phones.csv
FIN-01,100000,98156.78,phones.csv
FIN-01,100001,25520.76,phones.csv
FIN-01,200000,77141.04,phones.csv
FIN-01,400000,896.81,phones.csv
FIN-01,400001,649.65,phones.csv
FIN-01,500000,24358.28,phones.csv
FIN-01,600000,28606.47,phones.csv
FIN-01,600001,11901.92,phones.csv
FIN-01,600002,19113.01,phones.csv
FIN-01,700000,573.1,phones.csv
FIN-01,700001,8475.95,phones.csv
FIN-01,700002,471.55,phones.csv
FIN-01,700003,7761.84,phones.csv
FIN-01,800000,5458.88,phones.csv
FIN-01,800001,1227.93,phones.csv
FIN-01,800002,4302.04,phones.csv
ACC-01,100000,19133.56,phones.csv
ACC-01,100001,4974.73,phones.csv
ACC-01,200000,45727.25,phones.csv
ACC-01,400000,11.93,phones.csv
ACC-01,400001,15.2,phones.csv
ACC-01,500000,42120.85,phones.csv
ACC-01,600000,28916.29,phones.csv
ACC-01,600001,40130.09,phones.csv
ACC-01,600002,42322.94,phones.csv
ACC-01,700000,489.19,phones.csv
ACC-01,700001,5018.34,phones.csv
ACC-01,700002,2665.59,phones.csv
ACC-01,700003,8205.77,phones.csv
ACC-01,800000,2350.43,phones.csv
ACC-01,800001,821.8,phones.csv
ACC-01,800002,1659.11,phones.csv
IT-01,100000,42833.54,phones.csv
IT-01,100001,11136.72,phones.csv
IT-01,200000,24471.22,phones.csv
IT-01,400000,397.79,phones.csv
IT-01,400001,409.41,phones.csv
IT-01,500000,14506.86,phones.csv
IT-01,600000,15816.02,phones.csv
IT-01,600001,28858.28,phones.csv
IT-01,600002,31249,phones.csv
IT-01,700000,9811.52,phones.csv
IT-01,700001,264.08,phones.csv
IT-01,700002,3528.39,phones.csv
IT-01,700003,9547,phones.csv
IT-01,800000,5993.87,phones.csv
IT-01,800001,8136.16,phones.csv
IT-01,800002,4962.59,phones.csv
PS-01,100000,59577.97,phones.csv
PS-01,100001,15490.27,phones.csv
PS-01,200000,71446.13,phones.csv
PS-01,400000,433.1,phones.csv
PS-01,400001,797.26,phones.csv
PS-01,500000,33736.47,phones.csv
PS-01,600000,21897.46,phones.csv
PS-01,600001,24622.69,phones.csv
PS-01,600002,28959.98,phones.csv
PS-01,700000,8359.23,phones.csv
PS-01,700001,3815.34,phones.csv
PS-01,700002,9519.15,phones.csv
PS-01,700003,7367.7,phones.csv
PS-01,800000,7004.87,phones.csv
PS-01,800001,4637.23,phones.csv
PS-01,800002,5160.45,phones.csv
IS-01,100000,71015.1,phones.csv
IS-01,100001,18463.93,phones.csv
IS-01,200000,37458.87,phones.csv
IS-01,400000,947.84,phones.csv
IS-01,400001,859.85,phones.csv
IS-01,500000,41955.53,phones.csv
IS-01,600000,4320.38,phones.csv
IS-01,600001,35608.66,phones.csv
IS-01,600002,25430.37,phones.csv
IS-01,700000,536.04,phones.csv
IS-01,700001,9661.95,phones.csv
IS-01,700002,6997.38,phones.csv
IS-01,700003,3756.96,phones.csv
IS-01,800000,7270.82,phones.csv
IS-01,800001,2716.36,phones.csv
IS-01,800002,3899.35,phones.csv
Exec-Office-01,100000,54656.52,phones.csv
Exec-Office-01,100001,14210.7,phones.csv
Exec-Office-01,200000,45078.83,phones.csv
Exec-Office-01,400000,385.16,phones.csv
Exec-Office-01,400001,13,phones.csv
Exec-Office-01,500000,36582.59,phones.csv
Exec-Office-01,600000,33142.76,phones.csv
Exec-Office-01,600001,15958.61,phones.csv
Exec-Office-01,600002,17664.69,phones.csv
Exec-Office-01,700000,4277.98,phones.csv
Exec-Office-01,700001,8964.81,phones.csv
Exec-Office-01,700002,4797.44,phones.csv
Exec-Office-01,700003,9828.21,phones.csv
Exec-Office-01,800000,6575.83,phones.csv
Exec-Office-01,800001,2728.23,phones.csv
Exec-Office-01,800002,1995.53,phones.csv
LEG-01,100000,42384.21,phones.csv
LEG-01,100001,11019.89,phones.csv
LEG-01,200000,51928.23,phones.csv
LEG-01,400000,21.12,phones.csv
LEG-01,400001,54.14,phones.csv
LEG-01,500000,17844.77,phones.csv
LEG-01,600000,15146.6,phones.csv
LEG-01,600001,26931.15,phones.csv
LEG-01,600002,43823.99,phones.csv
LEG-01,700000,7153.1,phones.csv
LEG-01,700001,755.48,phones.csv
LEG-01,700002,1830.2,phones.csv
LEG-01,700003,2839.92,phones.csv
LEG-01,800000,2124.83,phones.csv
LEG-01,800001,2952.41,phones.csv
LEG-01,800002,6068.86,phones.csv
TAX-01,100000,94821.86,phones.csv
TAX-01,100001,24653.68,phones.csv
TAX-01,200000,75577.65,phones.csv
TAX-01,400000,942.64,phones.csv
TAX-01,400001,857.22,phones.csv
TAX-01,500000,25074.08,phones.csv
TAX-01,600000,944.57,phones.csv
TAX-01,600001,6816.46,phones.csv
TAX-01,600002,14757.59,phones.csv
TAX-01,700000,9384.18,phones.csv
TAX-01,700001,3695.3,phones.csv
TAX-01,700002,2850.99,phones.csv
TAX-01,700003,2706.36,phones.csv
TAX-01,800000,9163.87,phones.csv
TAX-01,800001,3566.86,phones.csv
TAX-01,800002,2223.76,phones.csv
Sales-01,100000,66922.74,implementation.csv
Sales-01,100001,17399.91,implementation.csv
Sales-01,200000,64249.09,implementation.csv
Sales-01,400000,21.48,implementation.csv
Sales-01,400001,530.15,implementation.csv
Sales-01,500000,27596.28,ITDemand.csv
Sales-01,600000,16463.3,implementation.csv
Sales-01,600001,32794.59,implementation.csv
Sales-01,600002,13990.61,implementation.csv
Sales-01,700000,7228.93,implementation.csv
Sales-01,700001,800.3,implementation.csv
Sales-01,700002,9273.51,implementation.csv
Sales-01,700003,4740.52,implementation.csv
Sales-01,800000,678.04,implementation.csv
Sales-01,800001,5855.73,implementation.csv
Sales-01,800002,1021.68,implementation.csv
Sales-02,100000,15261.31,implementation.csv
Sales-02,100001,3967.94,implementation.csv
Sales-02,200000,78417.22,implementation.csv
Sales-02,400000,408.29,implementation.csv
Sales-02,400001,544.37,phones.csv
Sales-02,500000,4578.22,phones.csv
Sales-02,600000,21133.31,phones.csv
Sales-02,600001,31002.04,phones.csv
Sales-02,600002,8684.98,phones.csv
Sales-02,700000,551.67,phones.csv
Sales-02,700001,3039.23,phones.csv
Sales-02,700002,528.43,phones.csv
Sales-02,700003,855.17,phones.csv
Sales-02,800000,6348.89,phones.csv
Sales-02,800001,8954.77,ITDemand.csv
Sales-02,800002,1034.1,phones.csv
Sales-03,100000,16411.91,phones.csv
Sales-03,100001,4267.1,phones.csv
Sales-03,200000,62973.89,phones.csv
Sales-03,400000,312.78,phones.csv
Sales-03,400001,248.7,phones.csv
Sales-03,500000,42284.04,phones.csv
Sales-03,600000,5819.69,phones.csv
Sales-03,600001,19514.78,phones.csv
Sales-03,600002,16675.47,phones.csv
Sales-03,700000,2936.62,phones.csv
Sales-03,700001,2710.8,sales.csv
Sales-03,700002,4177.88,sales.csv
Sales-03,700003,1766.9,sales.csv
Sales-03,800000,6030.19,sales.csv
Sales-03,800001,3180.42,sales.csv
Sales-03,800002,4035.1,sales.csv
Sales-04,100000,15543.57,sales.csv
Sales-04,100001,4041.33,sales.csv
Sales-04,200000,1347.29,sales.csv
Sales-04,400000,848.06,phones.csv
Sales-04,400001,783.67,phones.csv
Sales-04,500000,21833.18,phones.csv
Sales-04,600000,40848.66,phones.csv
Sales-04,600001,43913.27,phones.csv
Sales-04,600002,23523.12,phones.csv
Sales-04,700000,4205.47,phones.csv
Sales-04,700001,6729.07,phones.csv
Sales-04,700002,7861.74,phones.csv
Sales-04,700003,7316.17,phones.csv
Sales-04,800000,8593.85,phones.csv
Sales-04,800001,2213.31,phones.csv
Sales-04,800002,944.7,phones.csv
Sales-05,100000,81355.33,phones.csv
Sales-05,100001,21152.39,phones.csv
Sales-05,200000,75336.63,phones.csv
Sales-05,400000,49.54,phones.csv
Sales-05,400001,206.96,phones.csv
Sales-05,500000,3079.87,phones.csv
Sales-05,600000,17433.81,phones.csv
Sales-05,600001,24675.5,phones.csv
Sales-05,600002,29601.01,phones.csv
Sales-05,700000,1365.59,phones.csv
Sales-05,700001,224.94,phones.csv
Sales-05,700002,4841.67,phones.csv
Sales-05,700003,426.12,phones.csv
Sales-05,800000,8507.95,phones.csv
Sales-05,800001,2728.24,phones.csv
Sales-05,800002,3080.9,phones.csv
Marketing-01,100000,37234.42,phones.csv
Marketing-01,100001,9680.95,phones.csv
Marketing-01,200000,75809.82,phones.csv
Marketing-01,400000,634.22,phones.csv
Marketing-01,400001,563.31,phones.csv
Marketing-01,500000,24158.23,phones.csv
Marketing-01,600000,7130.25,phones.csv
Marketing-01,600001,1796.96,phones.csv
Marketing-01,600002,34795.63,phones.csv
Marketing-01,700000,1001.76,phones.csv
Marketing-01,700001,745.61,phones.csv
Marketing-01,700002,7536.52,phones.csv
Marketing-01,700003,9189.41,ITDemand.csv
Marketing-01,800000,9995.62,phones.csv
Marketing-01,800001,253.43,phones.csv
Marketing-01,800002,8188.3,phones.csv
Marketing-02,100000,82829.62,phones.csv
Marketing-02,100001,21535.7,phones.csv
Marketing-02,200000,25236.21,phones.csv
Marketing-02,400000,305.71,phones.csv
Marketing-02,400001,208.43,ITDemand.csv
Marketing-02,500000,42100.86,phones.csv
Marketing-02,600000,23755.07,phones.csv
Marketing-02,600001,17920.94,phones.csv
Marketing-02,600002,35964.56,phones.csv
Marketing-02,700000,2709.32,phones.csv
Marketing-02,700001,7601.98,phones.csv
Marketing-02,700002,9335.65,phones.csv
Marketing-02,700003,7600.94,phones.csv
Marketing-02,800000,5570.47,phones.csv
Marketing-02,800001,5984.48,phones.csv
Marketing-02,800002,8909.27,phones.csv
Marketing-03,100000,46928.52,phones.csv
Marketing-03,100001,12201.42,phones.csv
Marketing-03,200000,61136.77,phones.csv
Marketing-03,400000,992.69,phones.csv
Marketing-03,400001,273.26,phones.csv
Marketing-03,500000,23206.62,phones.csv
Marketing-03,600000,13055.38,phones.csv
Marketing-03,600001,31041.34,phones.csv
Marketing-03,600002,987.2,phones.csv
Marketing-03,700000,1027.35,phones.csv
Marketing-03,700001,1650.98,phones.csv
Marketing-03,700002,2978.14,phones.csv
Marketing-03,700003,5487.76,phones.csv
Marketing-03,800000,6192.99,phones.csv
Marketing-03,800001,750.54,phones.csv
Marketing-03,800002,45.49,phones.csv
Product-Mgmt-01,100000,51699.6,phones.csv
Product-Mgmt-01,100001,13441.9,phones.csv
Product-Mgmt-01,200000,88630.77,phones.csv
Product-Mgmt-01,400000,271.1,phones.csv
Product-Mgmt-01,400001,84.93,phones.csv
Product-Mgmt-01,500000,34308.01,phones.csv
Product-Mgmt-01,600000,16157.67,phones.csv
Product-Mgmt-01,600001,9262.61,phones.csv
Product-Mgmt-01,600002,30396.99,phones.csv
Product-Mgmt-01,700000,6824.07,phones.csv
Product-Mgmt-01,700001,4180.38,phones.csv
Product-Mgmt-01,700002,2864.07,phones.csv
Product-Mgmt-01,700003,8183.67,phones.csv
Product-Mgmt-01,800000,5989.35,phones.csv
Product-Mgmt-01,800001,7820.04,phones.csv
Product-Mgmt-01,800002,8903.18,phones.csv
R&D-01,100000,11497.05,phones.csv
R&D-01,100001,2989.23,phones.csv
R&D-01,200000,47791.44,phones.csv
R&D-01,400000,774.53,phones.csv
R&D-01,400001,376.98,phones.csv
R&D-01,500000,5928.44,phones.csv
R&D-01,600000,14356.61,phones.csv
R&D-01,600001,14611.84,phones.csv
R&D-01,600002,35965.02,phones.csv
R&D-01,700000,4507.5,phones.csv
R&D-01,700001,9877.27,phones.csv
R&D-01,700002,228.11,phones.csv
R&D-01,700003,2288.81,phones.csv
R&D-01,800000,5777.31,phones.csv
R&D-01,800001,9687.32,phones.csv
R&D-01,800002,7853.05,phones.csv
R&D-02,100000,33761.26,phones.csv
R&D-02,100001,8777.93,phones.csv
R&D-02,200000,64358.23,phones.csv
R&D-02,400000,593.69,phones.csv
R&D-02,400001,693.86,phones.csv
R&D-02,500000,34149.58,phones.csv
R&D-02,600000,39907.19,phones.csv
R&D-02,600001,12657.73,phones.csv
R&D-02,600002,25793.57,phones.csv
R&D-02,700000,7099.01,phones.csv
R&D-02,700001,795.87,phones.csv
R&D-02,700002,399.39,phones.csv
R&D-02,700003,6200.76,phones.csv
R&D-02,800000,9501.21,phones.csv
R&D-02,800001,2539.37,phones.csv
R&D-02,800002,282.19,phones.csv
R&D-03,100000,11585.13,phones.csv
R&D-03,100001,3012.13,phones.csv
R&D-03,200000,47561.28,phones.csv
R&D-03,400000,288.88,phones.csv
R&D-03,400001,155.64,phones.csv
R&D-03,500000,26796,phones.csv
R&D-03,600000,12568.84,phones.csv
R&D-03,600001,42561.78,phones.csv
R&D-03,600002,41069.6,phones.csv
R&D-03,700000,2496.64,phones.csv
R&D-03,700001,3505.28,phones.csv
R&D-03,700002,7412.31,phones.csv
R&D-03,700003,1510.97,phones.csv
R&D-03,800000,8338.07,phones.csv
R&D-03,800001,3819.94,phones.csv
R&D-03,800002,4009,phones.csv
R&D-04,100000,46718.4,phones.csv
R&D-04,100001,12146.78,phones.csv
R&D-04,200000,84321.45,phones.csv
R&D-04,400000,949.41,phones.csv
R&D-04,400001,834.48,phones.csv
R&D-04,500000,14259.66,phones.csv
R&D-04,600000,42959.01,phones.csv
R&D-04,600001,16158.9,phones.csv
R&D-04,600002,41973.62,phones.csv
R&D-04,700000,1338.27,phones.csv
R&D-04,700001,3106.93,phones.csv
R&D-04,700002,3518.05,phones.csv
R&D-04,700003,3217.07,phones.csv
R&D-04,800000,247.08,phones.csv
R&D-04,800001,4670.55,phones.csv
R&D-04,800002,7034.05,phones.csv
FIN-01,100000,16128.42,phones.csv
FIN-01,100001,4193.39,phones.csv
FIN-01,200000,22705.27,phones.csv
FIN-01,400000,18.36,phones.csv
FIN-01,400001,87.12,phones.csv
FIN-01,500000,43576.79,phones.csv
FIN-01,600000,40391.45,phones.csv
FIN-01,600001,948,phones.csv
FIN-01,600002,338.57,phones.csv
FIN-01,700000,4255.8,phones.csv
FIN-01,700001,4294.93,phones.csv
FIN-01,700002,2091.68,phones.csv
FIN-01,700003,6762.87,phones.csv
FIN-01,800000,2839.16,phones.csv
FIN-01,800001,3081.08,phones.csv
FIN-01,800002,4161.29,phones.csv
ACC-01,100000,9759.98,phones.csv
ACC-01,100001,2537.59,phones.csv
ACC-01,200000,41288.95,phones.csv
ACC-01,400000,261.11,phones.csv
ACC-01,400001,104.97,phones.csv
ACC-01,500000,43519.44,phones.csv
ACC-01,600000,19837.8,phones.csv
ACC-01,600001,19908.07,phones.csv
ACC-01,600002,39006.97,phones.csv
ACC-01,700000,4896.32,phones.csv
ACC-01,700001,4093.61,phones.csv
ACC-01,700002,1057.32,phones.csv
ACC-01,700003,3166.33,phones.csv
ACC-01,800000,4584.2,phones.csv
ACC-01,800001,6524.69,phones.csv
ACC-01,800002,7739.32,phones.csv
IT-01,100000,75625.79,phones.csv
IT-01,100001,19662.71,phones.csv
IT-01,200000,57737.79,phones.csv
IT-01,400000,112.96,phones.csv
IT-01,400001,393.41,phones.csv
IT-01,500000,28568.13,phones.csv
IT-01,600000,37040.38,phones.csv
IT-01,600001,32213.64,phones.csv
IT-01,600002,38062.85,phones.csv
IT-01,700000,9424.42,phones.csv
IT-01,700001,7298.41,phones.csv
IT-01,700002,8599.69,phones.csv
IT-01,700003,8175.31,phones.csv
IT-01,800000,615.07,phones.csv
IT-01,800001,7556.48,phones.csv
IT-01,800002,9208.81,phones.csv
PS-01,100000,16397.38,phones.csv
PS-01,100001,4263.32,phones.csv
PS-01,200000,86644.6,phones.csv
PS-01,400000,867.13,phones.csv
PS-01,400001,338.89,phones.csv
PS-01,500000,41726.9,phones.csv
PS-01,600000,26009.07,phones.csv
PS-01,600001,293.44,phones.csv
PS-01,600002,16953.22,phones.csv
PS-01,700000,5153.4,phones.csv
PS-01,700001,7543.19,phones.csv
PS-01,700002,3409.74,phones.csv
PS-01,700003,5966.08,phones.csv
PS-01,800000,4199.41,phones.csv
PS-01,800001,8379.17,phones.csv
PS-01,800002,8105.17,phones.csv
IS-01,100000,68355.09,phones.csv
IS-01,100001,17772.32,phones.csv
IS-01,200000,99916.38,phones.csv
IS-01,400000,943.51,phones.csv
IS-01,400001,111.87,phones.csv
IS-01,500000,24672.53,phones.csv
IS-01,600000,21568.18,phones.csv
IS-01,600001,11266.58,phones.csv
IS-01,600002,34767.98,phones.csv
IS-01,700000,8941.78,phones.csv
IS-01,700001,8570.33,phones.csv
IS-01,700002,3908.13,phones.csv
IS-01,700003,6248.76,phones.csv
IS-01,800000,3005.53,phones.csv
IS-01,800001,6799.13,phones.csv
IS-01,800002,8360.41,phones.csv
Exec-Office-01,100000,20220.69,phones.csv
Exec-Office-01,100001,5257.38,phones.csv
Exec-Office-01,200000,92710.07,phones.csv
Exec-Office-01,400000,412.19,phones.csv
Exec-Office-01,400001,70.16,phones.csv
Exec-Office-01,500000,26431.78,phones.csv
Exec-Office-01,600000,25514.3,phones.csv
Exec-Office-01,600001,35293.19,phones.csv
Exec-Office-01,600002,42735.84,phones.csv
Exec-Office-01,700000,1395.94,phones.csv
Exec-Office-01,700001,2467.32,phones.csv
Exec-Office-01,700002,8657.31,phones.csv
Exec-Office-01,700003,6605.35,phones.csv
Exec-Office-01,800000,2685.59,phones.csv
Exec-Office-01,800001,9571,phones.csv
Exec-Office-01,800002,3852.83,phones.csv
LEG-01,100000,54927.72,phones.csv
LEG-01,100001,14281.21,phones.csv
LEG-01,200000,75647.98,phones.csv
LEG-01,400000,357.22,phones.csv
LEG-01,400001,921.17,phones.csv
LEG-01,500000,13997.73,phones.csv
LEG-01,600000,8671,phones.csv
LEG-01,600001,5792.92,phones.csv
LEG-01,600002,36693.49,phones.csv
LEG-01,700000,9588.96,phones.csv
LEG-01,700001,550.55,phones.csv
LEG-01,700002,3015.08,phones.csv
LEG-01,700003,1429.2,phones.csv
LEG-01,800000,5162.73,phones.csv
LEG-01,800001,475.84,phones.csv
LEG-01,800002,7827.13,phones.csv
TAX-01,100000,63262.82,phones.csv
TAX-01,100001,16448.33,phones.csv
TAX-01,200000,28979.25,phones.csv
TAX-01,400000,826.74,phones.csv
TAX-01,400001,244.85,phones.csv
TAX-01,500000,1426.14,phones.csv
TAX-01,600000,11814.65,phones.csv
TAX-01,600001,12843.55,phones.csv
TAX-01,600002,14621.02,phones.csv
TAX-01,700000,9730.06,phones.csv
TAX-01,700001,6308.69,phones.csv
TAX-01,700002,2673.36,phones.csv
TAX-01,700003,3947.86,phones.csv
TAX-01,800000,838,phones.csv
TAX-01,800001,8663.39,phones.csv
TAX-01,800002,6150.67,phones.csv
Sales-01,100000,44191.87,implementation.csv
Sales-01,100001,11489.89,implementation.csv
Sales-01,200000,35560.85,implementation.csv
Sales-01,400000,744.25,implementation.csv
Sales-01,400001,251.14,implementation.csv
Sales-01,500000,1928.42,ITDemand.csv
Sales-01,600000,20619.97,implementation.csv
Sales-01,600001,16154.13,implementation.csv
Sales-01,600002,43755.14,implementation.csv
Sales-01,700000,7198.46,implementation.csv
Sales-01,700001,6564.69,implementation.csv
Sales-01,700002,3356.23,implementation.csv
Sales-01,700003,4705.11,implementation.csv
Sales-01,800000,4086.39,implementation.csv
Sales-01,800001,8448.89,implementation.csv
Sales-01,800002,2297.36,implementation.csv
Sales-02,100000,68515.94,implementation.csv
Sales-02,100001,17814.14,implementation.csv
Sales-02,200000,22024.04,implementation.csv
Sales-02,400000,54.42,implementation.csv
Sales-02,400001,148.09,phones.csv
Sales-02,500000,24502.38,phones.csv
Sales-02,600000,578.18,phones.csv
Sales-02,600001,13706.91,phones.csv
Sales-02,600002,10830.52,phones.csv
Sales-02,700000,5970.16,phones.csv
Sales-02,700001,7624.06,phones.csv
Sales-02,700002,1646.67,phones.csv
Sales-02,700003,506.09,phones.csv
Sales-02,800000,5061.98,phones.csv
Sales-02,800001,5339.1,ITDemand.csv
Sales-02,800002,1269.96,phones.csv
Sales-03,100000,28506.22,phones.csv
Sales-03,100001,7411.62,phones.csv
Sales-03,200000,39736.05,phones.csv
Sales-03,400000,967.68,phones.csv
Sales-03,400001,347.05,phones.csv
Sales-03,500000,31442.82,phones.csv
Sales-03,600000,15797.47,phones.csv
Sales-03,600001,24239.38,phones.csv
Sales-03,600002,42753.23,phones.csv
Sales-03,700000,3393.85,phones.csv
Sales-03,700001,9506.24,sales.csv
Sales-03,700002,7741.84,sales.csv
Sales-03,700003,9965.29,sales.csv
Sales-03,800000,7888.61,sales.csv
Sales-03,800001,4070.86,sales.csv
Sales-03,800002,5003.78,sales.csv
Sales-04,100000,92119.81,sales.csv
Sales-04,100001,23951.15,sales.csv
Sales-04,200000,89760.72,sales.csv
