CostCenter,Account,cost,BPA
PS-01,700000,30.66734375,implementation.csv
PS-01,700001,109.180625,implementation.csv
PS-01,700002,19.791875,implementation.csv
PS-01,700003,109.99375,implementation.csv
PS-01,800000,153.7642188,implementation.csv
PS-01,800001,59.541875,implementation.csv
PS-01,800002,137.2942188,implementation.csv
IS-01,100000,222.0467188,payroll.csv
IS-01,100001,57.7321875,payroll.csv
IS-01,200000,1259.523906,payroll.csv
IS-01,400000,13.6259375,payroll.csv
IS-01,400001,8.99203125,payroll.csv
IS-01,500000,219.754375,payroll.csv
IS-01,600000,671.1525,payroll.csv
IS-01,600001,204.6645313,payroll.csv
IS-01,600002,170.7665625,payroll.csv
IS-01,700000,2.283125,payroll.csv
IS-01,700001,148.3682813,payroll.csv
IS-01,700002,14.3278125,payroll.csv
IS-01,700003,32.338125,payroll.csv
IS-01,800000,16.81140625,payroll.csv
IS-01,800001,13.04546875,payroll.csv
IS-01,800002,36.40953125,payroll.csv
Exec-Office-01,100000,1121.763438,sales.csv
Exec-Office-01,100001,291.6584375,sales.csv
Exec-Office-01,200000,598.1290625,sales.csv
Exec-Office-01,400000,14.01421875,sales.csv
Exec-Office-01,400001,9.545625,sales.csv
Exec-Office-01,500000,20.7928125,sales.csv
Exec-Office-01,600000,675.6660938,sales.csv
Exec-Office-01,600001,89.44875,sales.csv
Exec-Office-01,600002,329.9884375,sales.csv
Exec-Office-01,700000,7.70375,sales.csv
Exec-Office-01,700001,46.78578125,sales.csv
Exec-Office-01,700002,84.445,sales.csv
Exec-Office-01,700003,83.915625,sales.csv
Exec-Office-01,800000,76.145,sales.csv
Exec-Office-01,800001,99.8809375,sales.csv
Exec-Office-01,800002,83.30140625,sales.csv
LEG-01,100000,1493.825625,sales.csv
LEG-01,100001,388.3946875,sales.csv
LEG-01,200000,562.5409375,sales.csv
LEG-01,400000,11.06890625,sales.csv
LEG-01,400001,15.48953125,sales.csv
LEG-01,500000,449.4153125,sales.csv
LEG-01,600000,238.113125,sales.csv
LEG-01,600001,210.3384375,sales.csv
LEG-01,600002,325.0626563,sales.csv
LEG-01,700000,63.1521875,ITDemand.csv
LEG-01,700001,117.0351563,ITDemand.csv
LEG-01,700002,13.91234375,ITDemand.csv
LEG-01,700003,152.078125,ITDemand.csv
LEG-01,800000,80.75234375,sales.csv
LEG-01,800001,28.611875,sales.csv
LEG-01,800002,88.5578125,sales.csv
TAX-01,100000,666.9920313,sales.csv
TAX-01,100001,173.4179688,sales.csv
TAX-01,200000,1283.915156,sales.csv
TAX-01,400000,11.8125,sales.csv
TAX-01,400001,11.21515625,sales.csv
TAX-01,500000,207.153125,sales.csv
TAX-01,600000,637.0498438,sales.csv
TAX-01,600001,266.5945313,sales.csv
TAX-01,600002,70.09015625,sales.csv
TAX-01,700000,142.2553125,ITDemand.csv
TAX-01,700001,25.37,ITDemand.csv
TAX-01,700002,29.65453125,ITDemand.csv
TAX-01,700003,146.3176563,ITDemand.csv
TAX-01,800000,37.71359375,sales.csv
TAX-01,800001,122.8232813,sales.csv
TAX-01,800002,121.7885938,sales.csv
Sales-01,100000,512.4267188,sales.csv
Sales-01,100001,133.2309375,sales.csv
Sales-01,200000,945.8735938,sales.csv
Sales-01,400000,1.49828125,sales.csv
Sales-01,400001,14.88453125,sales.csv
Sales-01,500000,33.73984375,sales.csv
Sales-01,600000,610.2871875,sales.csv
Sales-01,600001,188.7592188,sales.csv
Sales-01,600002,301.7,sales.csv
Sales-01,700000,138.7857813,ITDemand.csv
Sales-01,700001,52.86625,ITDemand.csv
Sales-01,700002,132.0059375,ITDemand.csv
Sales-01,700003,68.37796875,ITDemand.csv
Sales-01,800000,70.19890625,phones.csv
Sales-01,800001,105.9635938,phones.csv
Sales-01,800002,130.8767188,phones.csv
Sales-02,100000,635.3914063,sales.csv
Sales-02,100001,165.2017188,sales.csv
Sales-02,200000,1025.953438,sales.csv
Sales-02,400000,15.3253125,sales.csv
Sales-02,400001,12.4721875,sales.csv
Sales-02,500000,551.0354688,sales.csv
Sales-02,600000,324.5648438,sales.csv
Sales-02,600001,222.98625,sales.csv
Sales-02,600002,63.65296875,sales.csv
Sales-02,700000,121.1901563,sales.csv
Sales-02,700001,12.64640625,sales.csv
Sales-02,700002,135.3492188,sales.csv
Sales-02,700003,54.109375,sales.csv
Sales-02,800000,62.83234375,sales.csv
Sales-02,800001,34.0721875,sales.csv
Sales-02,800002,107.6117188,sales.csv
Sales-03,100000,299.2248438,sales.csv
Sales-03,100001,77.7984375,sales.csv
Sales-03,200000,1326.558906,sales.csv
Sales-03,400000,4.159375,sales.csv
Sales-03,400001,13.5046875,sales.csv
Sales-03,500000,563.93,sales.csv
Sales-03,600000,672.3982813,sales.csv
Sales-03,600001,678.68125,sales.csv
Sales-03,600002,576.0798438,sales.csv
Sales-03,700000,108.4759375,sales.csv
Sales-03,700001,92.42515625,sales.csv
Sales-03,700002,23.85484375,sales.csv
Sales-03,700003,24.44890625,sales.csv
Sales-03,800000,30.04671875,sales.csv
Sales-03,800001,144.3834375,sales.csv
Sales-03,800002,9.90796875,sales.csv
Sales-04,100000,375.2825,sales.csv
Sales-04,100001,97.5734375,sales.csv
Sales-04,200000,22.7759375,sales.csv
Sales-04,400000,7.60609375,sales.csv
Sales-04,400001,3.61734375,sales.csv
Sales-04,500000,180.525625,sales.csv
Sales-04,600000,350.4325,sales.csv
Sales-04,600001,298.5526563,sales.csv
Sales-04,600002,480.335625,sales.csv
Sales-04,700000,67.0675,ITDemand.csv
Sales-04,700001,122.7796875,ITDemand.csv
Sales-04,700002,21.35984375,ITDemand.csv
Sales-04,700003,127.7304688,ITDemand.csv
Sales-04,800000,57.60546875,phones.csv
Sales-04,800001,96.0509375,phones.csv
Sales-04,800002,43.7103125,phones.csv
Sales-05,100000,501.90125,sales.csv
Sales-05,100001,130.494375,sales.csv
Sales-05,200000,1020.242656,sales.csv
Sales-05,400000,8.58953125,sales.csv
Sales-05,400001,4.800625,sales.csv
Sales-05,500000,659.74125,sales.csv
Sales-05,600000,237.4975,sales.csv
Sales-05,600001,5.22140625,sales.csv
Sales-05,600002,692.1959375,sales.csv
Sales-05,700000,49.9296875,ITDemand.csv
Sales-05,700001,58.6040625,ITDemand.csv
Sales-05,700002,0.591875,ITDemand.csv
Sales-05,700003,74.23765625,ITDemand.csv
Sales-05,800000,39.47421875,sales.csv
Sales-05,800001,152.8745313,sales.csv
Sales-05,800002,29.6221875,sales.csv
Marketing-01,100000,1545.926875,sales.csv
Marketing-01,100001,401.9409375,sales.csv
Marketing-01,200000,280.8228125,sales.csv
Marketing-01,400000,1.620625,sales.csv
Marketing-01,400001,8.5115625,sales.csv
Marketing-01,500000,656.1432813,sales.csv
Marketing-01,600000,153.0803125,sales.csv
Marketing-01,600001,18.3,sales.csv
Marketing-01,600002,591.6775,sales.csv
Marketing-01,700000,38.85875,ITDemand.csv
Marketing-01,700001,134.1151563,ITDemand.csv
Marketing-01,700002,1.56046875,ITDemand.csv
Marketing-01,700003,152.4775,ITDemand.csv
Marketing-01,800000,75.98984375,sales.csv
Marketing-01,800001,51.676875,sales.csv
Marketing-01,800002,22.50890625,sales.csv
Marketing-02,100000,1300.978594,sales.csv
Marketing-02,100001,338.254375,sales.csv
Marketing-02,200000,304.2042188,sales.csv
Marketing-02,400000,4.10234375,sales.csv
Marketing-02,400001,13.813125,sales.csv
Marketing-02,500000,422.6296875,sales.csv
Marketing-02,600000,519.0965625,sales.csv
Marketing-02,600001,6.46296875,sales.csv
Marketing-02,600002,699.258125,sales.csv
Marketing-02,700000,1.17625,ITDemand.csv
Marketing-02,700001,119.0659375,ITDemand.csv
Marketing-02,700002,110.8214063,ITDemand.csv
Marketing-02,700003,128.7751563,ITDemand.csv
Marketing-02,800000,65.22359375,sales.csv
Marketing-02,800001,17.84578125,sales.csv
Marketing-02,800002,97.8446875,sales.csv
Marketing-03,100000,153.42875,sales.csv
Marketing-03,100001,39.89140625,sales.csv
Marketing-03,200000,434.37125,sales.csv
Marketing-03,400000,15.0971875,sales.csv
Marketing-03,400001,2.33296875,sales.csv
Marketing-03,500000,438.311875,sales.csv
Marketing-03,600000,201.2309375,sales.csv
Marketing-03,600001,141.7195313,sales.csv
Marketing-03,600002,354.2090625,sales.csv
Marketing-03,700000,127.623125,ITDemand.csv
Marketing-03,700001,86.7265625,ITDemand.csv
Marketing-03,700002,147.6346875,ITDemand.csv
Marketing-03,700003,28.43328125,ITDemand.csv
Marketing-03,800000,96.33265625,sales.csv
Marketing-03,800001,79.54875,sales.csv
Marketing-03,800002,24.840625,sales.csv
Product-Mgmt-01,100000,682.0520313,implementation.csv
Product-Mgmt-01,100001,177.3335938,implementation.csv
Product-Mgmt-01,200000,915.8490625,implementation.csv
Product-Mgmt-01,400000,14.57953125,implementation.csv
Product-Mgmt-01,400001,13.20828125,implementation.csv
Product-Mgmt-01,500000,191.1660938,implementation.csv
Product-Mgmt-01,600000,667.7220313,implementation.csv
Product-Mgmt-01,600001,345.8259375,implementation.csv
Product-Mgmt-01,600002,596.4817188,implementation.csv
Product-Mgmt-01,700000,20.09328125,ITDemand.csv
Product-Mgmt-01,700001,135.6103125,ITDemand.csv
Product-Mgmt-01,700002,106.1160938,ITDemand.csv
Product-Mgmt-01,700003,103.2851563,ITDemand.csv
Product-Mgmt-01,800000,133.201875,implementation.csv
Product-Mgmt-01,800001,127.1254688,implementation.csv
Product-Mgmt-01,800002,23.7465625,implementation.csv
R&D-01,100000,1292.173125,implementation.csv
R&D-01,100001,335.965,implementation.csv
R&D-01,200000,448.4389063,implementation.csv
R&D-01,400000,12.34421875,implementation.csv
R&D-01,400001,9.27125,implementation.csv
R&D-01,500000,250.8989063,implementation.csv
R&D-01,600000,553.28125,implementation.csv
R&D-01,600001,526.5904688,implementation.csv
R&D-01,600002,366.4660938,implementation.csv
R&D-01,700000,48.94734375,ITDemand.csv
R&D-01,700001,150.1434375,ITDemand.csv
R&D-01,700002,129.4370313,ITDemand.csv
R&D-01,700003,83.8571875,ITDemand.csv
R&D-01,800000,7.19265625,implementation.csv
R&D-01,800001,96.926875,implementation.csv
R&D-01,800002,129.5678125,implementation.csv
R&D-02,100000,1011.150469,implementation.csv
R&D-02,100001,262.8990625,implementation.csv
R&D-02,200000,41.22625,implementation.csv
R&D-02,400000,12.96921875,implementation.csv
R&D-02,400001,5.22375,implementation.csv
R&D-02,500000,588.74875,implementation.csv
R&D-02,600000,34.78859375,implementation.csv
R&D-02,600001,691.8857813,implementation.csv
R&D-02,600002,293.9378125,implementation.csv
R&D-02,700000,80.1121875,ITDemand.csv
R&D-02,700001,136.8254688,ITDemand.csv
R&D-02,700002,84.36375,ITDemand.csv
R&D-02,700003,119.5990625,ITDemand.csv
R&D-02,800000,29.96359375,implementation.csv
R&D-02,800001,36.27703125,implementation.csv
R&D-02,800002,98.23859375,implementation.csv
R&D-03,100000,361.4470313,implementation.csv
R&D-03,100001,93.97625,implementation.csv
R&D-03,200000,937.131875,implementation.csv
R&D-03,400000,9.9425,implementation.csv
R&D-03,400001,6.19609375,implementation.csv
R&D-03,500000,75.80296875,implementation.csv
R&D-03,600000,654.0325,implementation.csv
R&D-03,600001,164.3732813,implementation.csv
R&D-03,600002,138.0595313,implementation.csv
R&D-03,700000,78.77546875,ITDemand.csv
R&D-03,700001,30.16375,ITDemand.csv
R&D-03,700002,85.1109375,ITDemand.csv
R&D-03,700003,79.66890625,ITDemand.csv
R&D-03,800000,51.25046875,implementation.csv
R&D-03,800001,12.39015625,implementation.csv
R&D-03,800002,65.83828125,implementation.csv
R&D-04,100000,537.7217188,sales.csv
R&D-04,100001,139.8076563,sales.csv
R&D-04,200000,960.998125,sales.csv
R&D-04,400000,4.465625,sales.csv
R&D-04,400001,9.43890625,sales.csv
R&D-04,500000,673.6401563,sales.csv
R&D-04,600000,597.4959375,sales.csv
R&D-04,600001,150.885,sales.csv
R&D-04,600002,139.2334375,sales.csv
R&D-04,700000,56.42375,ITDemand.csv
R&D-04,700001,78.031875,ITDemand.csv
R&D-04,700002,57.35703125,ITDemand.csv
R&D-04,700003,21.14890625,ITDemand.csv
R&D-04,800000,23.403125,sales.csv
R&D-04,800001,61.72328125,sales.csv
R&D-04,800002,57.72328125,sales.csv
FIN-01,100000,94.85828125,sales.csv
FIN-01,100001,24.663125,sales.csv
FIN-01,200000,824.7129688,sales.csv
FIN-01,400000,14.99734375,sales.csv
FIN-01,400001,8.95953125,sales.csv
FIN-01,500000,639.3757813,sales.csv
FIN-01,600000,48.400625,sales.csv
FIN-01,600001,598.2484375,sales.csv
FIN-01,600002,650.7765625,sales.csv
FIN-01,700000,138.6689063,ITDemand.csv
FIN-01,700001,78.66171875,ITDemand.csv
FIN-01,700002,116.0976563,ITDemand.csv
FIN-01,700003,97.1578125,ITDemand.csv
FIN-01,800000,64.3065625,sales.csv
FIN-01,800001,75.91765625,sales.csv
FIN-01,800002,102.815,sales.csv
ACC-01,100000,232.088125,sales.csv
ACC-01,100001,60.34296875,sales.csv
ACC-01,200000,278.3920313,sales.csv
ACC-01,400000,6.6453125,sales.csv
ACC-01,400001,10.24546875,sales.csv
ACC-01,500000,468.1721875,sales.csv
ACC-01,600000,506.313125,sales.csv
ACC-01,600001,227.49,sales.csv
ACC-01,600002,332.4053125,sales.csv
ACC-01,700000,83.57265625,ITDemand.csv
ACC-01,700001,106.14875,ITDemand.csv
ACC-01,700002,137.6535938,ITDemand.csv
ACC-01,700003,78.75765625,ITDemand.csv
ACC-01,800000,33.270625,sales.csv
ACC-01,800001,137.2501563,sales.csv
ACC-01,800002,155.6170313,sales.csv
IT-01,100000,964.7328125,ITDemand.csv
IT-01,100001,250.8304688,ITDemand.csv
IT-01,200000,1363.665938,ITDemand.csv
IT-01,400000,15.0065625,ITDemand.csv
IT-01,400001,4.0915625,ITDemand.csv
IT-01,500000,130.9192188,ITDemand.csv
IT-01,600000,111.8253125,ITDemand.csv
IT-01,600001,604.1085938,ITDemand.csv
IT-01,600002,347.0528125,ITDemand.csv
IT-01,700000,109.9459375,ITDemand.csv
IT-01,700001,63.70546875,ITDemand.csv
IT-01,700002,13.55015625,ITDemand.csv
IT-01,700003,23.06375,ITDemand.csv
IT-01,800000,66.07015625,ITDemand.csv
IT-01,800001,55.78703125,ITDemand.csv
IT-01,800002,122.2757813,ITDemand.csv
PS-01,100000,376.0260938,implementation.csv
PS-01,100001,97.76671875,implementation.csv
PS-01,200000,1389.633125,implementation.csv
PS-01,400000,5.30796875,implementation.csv
PS-01,400001,1.46484375,implementation.csv
PS-01,500000,567.6653125,implementation.csv
PS-01,600000,282.9253125,implementation.csv
PS-01,600001,306.7465625,implementation.csv
PS-01,600002,193.3578125,implementation.csv
PS-01,700000,137.2832813,implementation.csv
PS-01,700001,25.2696875,implementation.csv
PS-01,700002,122.1907813,implementation.csv
PS-01,700003,120.3979688,implementation.csv
PS-01,800000,50.6971875,implementation.csv
PS-01,800001,40.31484375,implementation.csv
PS-01,800002,71.29421875,implementation.csv
IS-01,100000,797.320625,payroll.csv
IS-01,100001,207.3034375,payroll.csv
IS-01,200000,533.3495313,payroll.csv
IS-01,400000,9.5090625,payroll.csv
IS-01,400001,5.575625,payroll.csv
IS-01,500000,629.004375,payroll.csv
IS-01,600000,686.5334375,payroll.csv
IS-01,600001,421.4004688,payroll.csv
IS-01,600002,47.00359375,payroll.csv
IS-01,700000,18.00171875,payroll.csv
IS-01,700001,147.5025,payroll.csv
IS-01,700002,71.8290625,payroll.csv
IS-01,700003,155.4279688,payroll.csv
IS-01,800000,155.7804688,payroll.csv
IS-01,800001,127.5275,payroll.csv
IS-01,800002,2.64671875,payroll.csv
Exec-Office-01,100000,1254.024844,sales.csv
Exec-Office-01,100001,326.0464063,sales.csv
Exec-Office-01,200000,880.8196875,sales.csv
Exec-Office-01,400000,0.6096875,sales.csv
Exec-Office-01,400001,15.563125,sales.csv
Exec-Office-01,500000,663.4196875,sales.csv
Exec-Office-01,600000,76.8146875,sales.csv
Exec-Office-01,600001,687.9198438,sales.csv
Exec-Office-01,600002,346.025625,sales.csv
Exec-Office-01,700000,153.9051563,sales.csv
Exec-Office-01,700001,144.7465625,sales.csv
Exec-Office-01,700002,148.1857813,sales.csv
Exec-Office-01,700003,9.07546875,sales.csv
Exec-Office-01,800000,84.5034375,sales.csv
Exec-Office-01,800001,125.31125,sales.csv
Exec-Office-01,800002,12.7078125,sales.csv
LEG-01,100000,614.7992188,sales.csv
LEG-01,100001,159.8478125,sales.csv
LEG-01,200000,298.9389063,sales.csv
LEG-01,400000,4.90796875,sales.csv
LEG-01,400001,7.9875,sales.csv
LEG-01,500000,559.5932813,sales.csv
LEG-01,600000,598.801875,sales.csv
LEG-01,600001,80.69671875,sales.csv
LEG-01,600002,342.0434375,sales.csv
LEG-01,700000,64.9059375,ITDemand.csv
LEG-01,700001,7.6521875,ITDemand.csv
LEG-01,700002,75.8196875,ITDemand.csv
LEG-01,700003,141.891875,ITDemand.csv
LEG-01,800000,42.28625,sales.csv
LEG-01,800001,131.96875,sales.csv
LEG-01,800002,71.1946875,sales.csv
TAX-01,100000,760.3084375,sales.csv
TAX-01,100001,197.6801563,sales.csv
TAX-01,200000,1042.535313,sales.csv
TAX-01,400000,8.09875,sales.csv
TAX-01,400001,2.6834375,sales.csv
TAX-01,500000,563.929375,sales.csv
TAX-01,600000,59.2440625,sales.csv
TAX-01,600001,256.8578125,sales.csv
TAX-01,600002,563.6754688,sales.csv
TAX-01,700000,154.966875,ITDemand.csv
TAX-01,700001,86.583125,ITDemand.csv
TAX-01,700002,53.0771875,ITDemand.csv
TAX-01,700003,80.02625,ITDemand.csv
TAX-01,800000,141.73625,sales.csv
TAX-01,800001,142.6242188,sales.csv
TAX-01,800002,53.5728125,sales.csv
Sales-01,100000,366.9379688,sales.csv
Sales-01,100001,95.40390625,sales.csv
Sales-01,200000,69.35875,sales.csv
Sales-01,400000,1.04265625,sales.csv
Sales-01,400001,0.6078125,sales.csv
Sales-01,500000,90.53046875,sales.csv
Sales-01,600000,553.0540625,sales.csv
Sales-01,600001,615.3603125,sales.csv
Sales-01,600002,391.1489063,sales.csv
Sales-01,700000,54.075625,ITDemand.csv
Sales-01,700001,116.9367188,ITDemand.csv
Sales-01,700002,38.79140625,ITDemand.csv
Sales-01,700003,79.88484375,ITDemand.csv
Sales-01,800000,115.7817188,phones.csv
Sales-01,800001,57.955,phones.csv
Sales-01,800002,68.878125,phones.csv
Sales-02,100000,975.9517188,sales.csv
Sales-02,100001,253.7475,sales.csv
Sales-02,200000,1496.100156,sales.csv
Sales-02,400000,15.3253125,sales.csv
Sales-02,400001,4.185625,sales.csv
Sales-02,500000,575.64625,sales.csv
Sales-02,600000,306.6496875,sales.csv
Sales-02,600001,287.0703125,sales.csv
Sales-02,600002,35.20265625,sales.csv
Sales-02,700000,7.29640625,sales.csv
Sales-02,700001,133.9365625,sales.csv
Sales-02,700002,101.8428125,sales.csv
Sales-02,700003,146.5096875,sales.csv
Sales-02,800000,21.8575,sales.csv
Sales-02,800001,56.68984375,sales.csv
Sales-02,800002,138.2557813,sales.csv
Sales-03,100000,438.6129688,sales.csv
Sales-03,100001,114.039375,sales.csv
Sales-03,200000,640.1320313,sales.csv
Sales-03,400000,10.380625,sales.csv
Sales-03,400001,8.624375,sales.csv
Sales-03,500000,316.125,sales.csv
Sales-03,600000,272.448125,sales.csv
Sales-03,600001,208.3142188,sales.csv
Sales-03,600002,33.2153125,sales.csv
Sales-03,700000,25.00109375,sales.csv
Sales-03,700001,19.19921875,sales.csv
Sales-03,700002,81.311875,sales.csv
Sales-03,700003,118.7575,sales.csv
Sales-03,800000,109.225625,sales.csv
Sales-03,800001,125.9623438,sales.csv
Sales-03,800002,155.9623438,sales.csv
Sales-04,100000,232.0278125,sales.csv
Sales-04,100001,60.3271875,sales.csv
Sales-04,200000,607.2467188,sales.csv
Sales-04,400000,14.32765625,sales.csv
Sales-04,400001,2.559375,sales.csv
Sales-04,500000,52.25984375,sales.csv
Sales-04,600000,175.4723438,sales.csv
Sales-04,600001,303.6584375,sales.csv
Sales-04,600002,692.949375,sales.csv
Sales-04,700000,2.25625,ITDemand.csv
Sales-04,700001,156.17625,ITDemand.csv
Sales-04,700002,140.6428125,ITDemand.csv
Sales-04,700003,39.33015625,ITDemand.csv
Sales-04,800000,109.4753125,phones.csv
Sales-04,800001,133.7126563,phones.csv
Sales-04,800002,145.975625,phones.csv
Sales-05,100000,278.3020313,sales.csv
Sales-05,100001,72.35859375,sales.csv
Sales-05,200000,525.6665625,sales.csv
Sales-05,400000,8.69515625,sales.csv
Sales-05,400001,15.550625,sales.csv
Sales-05,500000,691.9964063,sales.csv
Sales-05,600000,102.8334375,sales.csv
Sales-05,600001,112.3564063,sales.csv
Sales-05,600002,397.679375,sales.csv
Sales-05,700000,56.55296875,ITDemand.csv
Sales-05,700001,53.00484375,ITDemand.csv
Sales-05,700002,19.03359375,ITDemand.csv
Sales-05,700003,114.9054688,ITDemand.csv
Sales-05,800000,8.67828125,sales.csv
Sales-05,800001,146.6679688,sales.csv
Sales-05,800002,75.1471875,sales.csv
Marketing-01,100000,343.0835938,sales.csv
Marketing-01,100001,89.20171875,sales.csv
Marketing-01,200000,784.3078125,sales.csv
Marketing-01,400000,1.10078125,sales.csv
Marketing-01,400001,3.9903125,sales.csv
Marketing-01,500000,686.0009375,sales.csv
Marketing-01,600000,253.7453125,sales.csv
Marketing-01,600001,279.3629688,sales.csv
Marketing-01,600002,366.8539063,sales.csv
Marketing-01,700000,39.3353125,ITDemand.csv
Marketing-01,700001,138.428125,ITDemand.csv
Marketing-01,700002,67.13734375,ITDemand.csv
Marketing-01,700003,38.33671875,ITDemand.csv
Marketing-01,800000,98.3940625,sales.csv
Marketing-01,800001,130.8467188,sales.csv
Marketing-01,800002,146.5145313,sales.csv
Marketing-02,100000,1070.983906,sales.csv
Marketing-02,100001,278.4557813,sales.csv
Marketing-02,200000,1309.797813,sales.csv
Marketing-02,400000,4.8884375,sales.csv
Marketing-02,400001,4.17609375,sales.csv
Marketing-02,500000,592.7854688,sales.csv
Marketing-02,600000,330.1035938,sales.csv
Marketing-02,600001,620.9920313,sales.csv
Marketing-02,600002,8.184375,sales.csv
Marketing-02,700000,70.37609375,ITDemand.csv
Marketing-02,700001,149.5440625,ITDemand.csv
Marketing-02,700002,55.455625,ITDemand.csv
Marketing-02,700003,144.6975,ITDemand.csv
Marketing-02,800000,64.9025,sales.csv
Marketing-02,800001,14.69859375,sales.csv
Marketing-02,800002,48.17796875,sales.csv
Marketing-03,100000,766.6728125,sales.csv
Marketing-03,100001,199.335,sales.csv
Marketing-03,200000,307.1892188,sales.csv
Marketing-03,400000,13.521875,sales.csv
Marketing-03,400001,5.1765625,sales.csv
Marketing-03,500000,432.2051563,sales.csv
Marketing-03,600000,231.6679688,sales.csv
Marketing-03,600001,469.9571875,sales.csv
Marketing-03,600002,167.425625,sales.csv
Marketing-03,700000,5.32703125,ITDemand.csv
Marketing-03,700001,8.18125,ITDemand.csv
Marketing-03,700002,114.2014063,ITDemand.csv
Marketing-03,700003,36.17484375,ITDemand.csv
Marketing-03,800000,39.925,sales.csv
Marketing-03,800001,74.17640625,sales.csv
Marketing-03,800002,21.63765625,sales.csv
Product-Mgmt-01,100000,348.6246875,implementation.csv
Product-Mgmt-01,100001,90.64234375,implementation.csv
Product-Mgmt-01,200000,1066.176719,implementation.csv
Product-Mgmt-01,400000,10.96578125,implementation.csv
Product-Mgmt-01,400001,6.55390625,implementation.csv
Product-Mgmt-01,500000,326.5759375,implementation.csv
Product-Mgmt-01,600000,316.4207813,implementation.csv
Product-Mgmt-01,600001,175.3959375,implementation.csv
Product-Mgmt-01,600002,83.3409375,implementation.csv
Product-Mgmt-01,700000,98.75265625,ITDemand.csv
Product-Mgmt-01,700001,149.941875,ITDemand.csv
Product-Mgmt-01,700002,152.7653125,ITDemand.csv
Product-Mgmt-01,700003,116.20125,ITDemand.csv
Product-Mgmt-01,800000,84.04015625,implementation.csv
Product-Mgmt-01,800001,65.72046875,implementation.csv
Product-Mgmt-01,800002,58.80515625,implementation.csv
R&D-01,100000,732.821875,implementation.csv
R&D-01,100001,190.53375,implementation.csv
R&D-01,200000,1181.582344,implementation.csv
R&D-01,400000,11.13359375,implementation.csv
R&D-01,400001,1.06765625,implementation.csv
R&D-01,500000,448.0321875,implementation.csv
R&D-01,600000,183.1601563,implementation.csv
R&D-01,600001,150.896875,implementation.csv
R&D-01,600002,58.520625,implementation.csv
R&D-01,700000,5.97703125,ITDemand.csv
R&D-01,700001,25.95203125,ITDemand.csv
R&D-01,700002,153.2767188,ITDemand.csv
R&D-01,700003,144.1735938,ITDemand.csv
R&D-01,800000,16.70578125,implementation.csv
R&D-01,800001,26.66734375,implementation.csv
R&D-01,800002,98.71578125,implementation.csv
R&D-02,100000,1312.90625,implementation.csv
R&D-02,100001,341.355625,implementation.csv
R&D-02,200000,770.0717188,implementation.csv
R&D-02,400000,7.9434375,implementation.csv
R&D-02,400001,0.55453125,implementation.csv
R&D-02,500000,466.7334375,implementation.csv
R&D-02,600000,426.915625,implementation.csv
R&D-02,600001,45.13328125,implementation.csv
R&D-02,600002,69.95640625,implementation.csv
R&D-02,700000,23352.15021,ITDemand.csv
R&D-02,700001,37284.20344,ITDemand.csv
R&D-02,700002,29946.00572,ITDemand.csv
R&D-02,700003,30422.60484,ITDemand.csv
R&D-02,800000,34066.50776,implementation.csv
R&D-02,800001,37875.48754,implementation.csv
R&D-02,800002,17941.97307,implementation.csv
R&D-03,100000,90997.65801,implementation.csv
R&D-03,100001,23659.3766,implementation.csv
R&D-03,200000,245749.2573,implementation.csv
R&D-03,400000,4076.867686,implementation.csv
R&D-03,400001,575.2590966,implementation.csv
R&D-03,500000,85591.19752,implementation.csv
R&D-03,600000,132227.1021,implementation.csv
R&D-03,600001,171842.9439,implementation.csv
R&D-03,600002,42993.83581,implementation.csv
R&D-03,700000,46654.72909,ITDemand.csv
R&D-03,700001,32927.47737,ITDemand.csv
R&D-03,700002,38478.98347,ITDemand.csv
R&D-03,700003,13050.19523,ITDemand.csv
R&D-03,800000,45077.81059,implementation.csv
R&D-03,800001,5814.518926,implementation.csv
R&D-03,800002,29325.08501,implementation.csv
R&D-04,100000,349387.5558,sales.csv
R&D-04,100001,90840.78672,sales.csv
R&D-04,200000,196575.3201,sales.csv
R&D-04,400000,371.0850759,sales.csv
R&D-04,400001,359.9351471,sales.csv
R&D-04,500000,160836.6609,sales.csv
R&D-04,600000,170418.5042,sales.csv
R&D-04,600001,170279.5404,sales.csv
R&D-04,600002,215369.418,sales.csv
R&D-04,700000,14085.20788,ITDemand.csv
R&D-04,700001,21961.59481,ITDemand.csv
R&D-04,700002,32427.70956,ITDemand.csv
R&D-04,700003,24749.65622,ITDemand.csv
R&D-04,800000,42099.91078,sales.csv
R&D-04,800001,26215.99253,sales.csv
R&D-04,800002,3834.65841,sales.csv
FIN-01,100000,473784.0291,sales.csv
FIN-01,100001,123183.8341,sales.csv
FIN-01,200000,372345.0661,sales.csv
FIN-01,400000,4328.730579,sales.csv
FIN-01,400001,3135.736467,sales.csv
FIN-01,500000,117572.7651,sales.csv
FIN-01,600000,138077.9669,sales.csv
FIN-01,600001,57448.29457,sales.csv
FIN-01,600002,92254.84869,sales.csv
FIN-01,700000,2766.244238,ITDemand.csv
FIN-01,700001,40911.79174,ITDemand.csv
FIN-01,700002,2276.081784,ITDemand.csv
FIN-01,700003,37464.91917,ITDemand.csv
FIN-01,800000,26348.97111,sales.csv
FIN-01,800001,5926.983575,sales.csv
FIN-01,800002,20765.12539,sales.csv
ACC-01,100000,92354.03961,sales.csv
ACC-01,100001,24012.07154,sales.csv
ACC-01,200000,220716.7018,sales.csv
