Month,Legal_Entity,Legal_Entity_Name,Function,CostCenter,CostCenter_Name,Account,Account_Name,Amount
5,CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700002,IT-Infrastructure,13701.96838
5,CHN,China,Exec-Office,Exec-Office-01,Exec-Office,700003,IT-Consultant-System Implementation,28070.35058
5,CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800000,Facilities-Offices,18781.22806
5,CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800001,Facilities-Supplies,7792.097703
5,CHN,China,Exec-Office,Exec-Office-01,Exec-Office,800002,Facilities-Supplies,5699.433233
5,CHN,China,LEG,LEG-01,Legal,100000,Salary,121053.5422
5,CHN,China,LEG,LEG-01,Legal,100001,Benefits,31473.90783
5,CHN,China,LEG,LEG-01,Legal,200000,Contractors,148312.2177
5,CHN,China,LEG,LEG-01,Legal,400000,Travel-Trips,60.320832
5,CHN,China,LEG,LEG-01,Legal,400001,Travel-Hotels,154.629254
5,CHN,China,LEG,LEG-01,Legal,500000,Professional-Services-Consultants,50966.4476
5,CHN,China,LEG,LEG-01,Legal,600000,Legal-Consultants,43260.20426
5,CHN,China,LEG,LEG-01,Legal,600001,Legal-Corporate Fees,76918.05752
5,CHN,China,LEG,LEG-01,Legal,600002,Legal-Employment Fees,125165.6978
5,CHN,China,LEG,LEG-01,Legal,700000,IT-Application-On-Premise,20429.96891
5,CHN,China,LEG,LEG-01,Legal,700001,IT-Application-Subscription,2157.726428
5,CHN,China,LEG,LEG-01,Legal,700002,IT-Infrastructure,5227.23422
5,CHN,China,LEG,LEG-01,Legal,700003,IT-Consultant-System Implementation,8111.095512
5,CHN,China,LEG,LEG-01,Legal,800000,Facilities-Offices,6068.726963
5,CHN,China,LEG,LEG-01,Legal,800001,Facilities-Supplies,8432.378201
5,CHN,China,LEG,LEG-01,Legal,800002,Facilities-Supplies,17333.27105
5,CHN,China,TAX,TAX-01,Tax,100000,Salary,270820.7143
5,CHN,China,TAX,TAX-01,Tax,100001,Benefits,70413.37545
5,CHN,China,TAX,TAX-01,Tax,200000,Contractors,215857.3262
5,CHN,China,TAX,TAX-01,Tax,400000,Travel-Trips,2692.274104
5,CHN,China,TAX,TAX-01,Tax,400001,Travel-Hotels,2448.306042
5,CHN,China,TAX,TAX-01,Tax,500000,Professional-Services-Consultants,71614.07989
5,CHN,China,TAX,TAX-01,Tax,600000,Legal-Consultants,2697.786377
5,CHN,China,TAX,TAX-01,Tax,600001,Legal-Corporate Fees,19468.49141
5,CHN,China,TAX,TAX-01,Tax,600002,Legal-Employment Fees,42149.1528
5,CHN,China,TAX,TAX-01,Tax,700000,IT-Application-On-Premise,26802.1565
5,CHN,China,TAX,TAX-01,Tax,700001,IT-Application-Subscription,10554.14633
5,CHN,China,TAX,TAX-01,Tax,700002,IT-Infrastructure,8142.712539
5,CHN,China,TAX,TAX-01,Tax,700003,IT-Consultant-System Implementation,7729.634796
5,CHN,China,TAX,TAX-01,Tax,800000,Facilities-Offices,26172.92911
5,CHN,China,TAX,TAX-01,Tax,800001,Facilities-Supplies,10187.30885
5,CHN,China,TAX,TAX-01,Tax,800002,Facilities-Supplies,6351.280936
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,100000,Salary,191138.0377
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,100001,Benefits,49695.88295
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,200000,Contractors,183501.8259
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,400000,Travel-Trips,61.349028
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,400001,Travel-Hotels,1514.161415
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,500000,Professional-Services-Consultants,78817.73531
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600000,Legal-Consultants,47020.83113
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600001,Legal-Corporate Fees,93664.6285
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,600002,Legal-Employment Fees,39958.58122
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700000,IT-Application-On-Premise,20646.54697
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700001,IT-Application-Subscription,2285.73683
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700002,IT-Infrastructure,26486.07191
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,700003,IT-Consultant-System Implementation,13539.39917
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800000,Facilities-Offices,1936.550044
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800001,Facilities-Supplies,16724.55045
5,ERU,Eastern-Europe&Russia,Sales,Sales-01,Sales-Direct,800002,Facilities-Supplies,2918.020248
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,100000,Salary,43587.82749
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,100001,Benefits,11332.83343
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,200000,Contractors,223967.422
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,400000,Travel-Trips,1166.117069
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,400001,Travel-Hotels,1554.775157
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,500000,Professional-Services-Consultants,13075.85414
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600000,Legal-Consultants,60358.84669
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600001,Legal-Corporate Fees,88544.92644
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,600002,Legal-Employment Fees,24805.17138
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700000,IT-Application-On-Premise,1575.624687
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700001,IT-Application-Subscription,8680.344803
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700002,IT-Infrastructure,1509.248923
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,700003,IT-Consultant-System Implementation,2442.451037
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800000,Facilities-Offices,18133.06473
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800001,Facilities-Supplies,25575.7186
5,ERU,Eastern-Europe&Russia,Sales,Sales-02,Sales-Partners,800002,Facilities-Supplies,2953.49301
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,100000,Salary,46874.05615
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,100001,Benefits,12187.26431
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,200000,Contractors,179859.7272
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,400000,Travel-Trips,893.330958
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,400001,Travel-Hotels,710.31207
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,500000,Professional-Services-Consultants,120767.4466
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600000,Legal-Consultants,16621.61661
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600001,Legal-Corporate Fees,55736.16316
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,600002,Legal-Employment Fees,47626.80987
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700000,IT-Application-On-Premise,8387.280382
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700001,IT-Application-Subscription,7742.31588
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700002,IT-Infrastructure,11932.44307
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,700003,IT-Consultant-System Implementation,5046.44309
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800000,Facilities-Offices,17222.82566
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800001,Facilities-Supplies,9083.597562
5,ERU,Eastern-Europe&Russia,Sales,Sales-03,Sales-Online,800002,Facilities-Supplies,11524.64911
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,100000,Salary,44393.99028
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,100001,Benefits,11542.44261
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,200000,Contractors,3847.994969
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,400000,Travel-Trips,2422.144166
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,400001,Travel-Hotels,2238.239887
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,500000,Professional-Services-Consultants,62357.7454
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600000,Legal-Consultants,116667.8578
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600001,Legal-Corporate Fees,125420.6904
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,600002,Legal-Employment Fees,67184.38303
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700000,IT-Application-On-Premise,12011.24287
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700001,IT-Application-Subscription,19218.89683
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700002,IT-Infrastructure,22453.91561
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,700003,IT-Consultant-System Implementation,20895.71314
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800000,Facilities-Offices,24544.89499
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800001,Facilities-Supplies,6321.434691
5,ERU,Eastern-Europe&Russia,Sales,Sales-04,Sales-Ops,800002,Facilities-Supplies,2698.15767
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,100000,Salary,232358.958
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,100001,Benefits,60413.34108
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,200000,Contractors,215168.9489
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,400000,Travel-Trips,141.491194
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,400001,Travel-Hotels,591.098456
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,500000,Professional-Services-Consultants,8796.416707
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600000,Legal-Consultants,49792.70474
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600001,Legal-Corporate Fees,70475.69555
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,600002,Legal-Employment Fees,84543.44466
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700000,IT-Application-On-Premise,3900.261599
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700001,IT-Application-Subscription,642.451134
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700002,IT-Infrastructure,13828.29369
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,700003,IT-Consultant-System Implementation,1217.041332
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800000,Facilities-Offices,24299.556
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800001,Facilities-Supplies,7792.126264
5,ERU,Eastern-Europe&Russia,Sales,Sales-05,Sales-Exec,800002,Facilities-Supplies,8799.35849
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,100000,Salary,106345.227
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,100001,Benefits,27649.7613
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,200000,Contractors,216520.4269
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,400000,Travel-Trips,1811.395742
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,400001,Travel-Hotels,1608.869691
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,500000,Professional-Services-Consultants,68998.3207
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600000,Legal-Consultants,20364.70703
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600001,Legal-Corporate Fees,5132.297456
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,600002,Legal-Employment Fees,99379.79884
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700000,IT-Application-On-Premise,2861.126736
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700001,IT-Application-Subscription,2129.536721
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700002,IT-Infrastructure,21525.05477
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,700003,IT-Consultant-System Implementation,26245.8739
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800000,Facilities-Offices,28548.49028
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800001,Facilities-Supplies,723.821423
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-01,Marketing-Events,800002,Facilities-Supplies,23386.60363
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100000,Salary,236569.6777
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,100001,Benefits,61508.11277
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,200000,Contractors,72077.13938
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,400000,Travel-Trips,873.138331
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,400001,Travel-Hotels,595.296923
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,500000,Professional-Services-Consultants,120244.2662
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600000,Legal-Consultants,67846.85543
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600001,Legal-Corporate Fees,51183.99673
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,600002,Legal-Employment Fees,102718.3798
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700000,IT-Application-On-Premise,7738.088852
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700001,IT-Application-Subscription,21712.01508
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700002,IT-Infrastructure,26663.54997
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,700003,IT-Consultant-System Implementation,21709.04473
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800000,Facilities-Offices,15909.81937
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800001,Facilities-Supplies,17092.27333
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-02,Marketing-Research,800002,Facilities-Supplies,25445.76605
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,100000,Salary,134032.546
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,100001,Benefits,34848.47566
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,200000,Contractors,174612.7288
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,400000,Travel-Trips,2835.221909
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,400001,Travel-Hotels,780.457886
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,500000,Professional-Services-Consultants,66280.42738
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600000,Legal-Consultants,37287.47082
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600001,Legal-Corporate Fees,88657.17117
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,600002,Legal-Employment Fees,2819.54192
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700000,IT-Application-On-Premise,2934.214335
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700001,IT-Application-Subscription,4715.363978
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700002,IT-Infrastructure,8505.865654
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,700003,IT-Consultant-System Implementation,15673.59134
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800000,Facilities-Offices,17687.79874
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800001,Facilities-Supplies,2143.617294
5,ERU,Eastern-Europe&Russia,Marketing,Marketing-03,Marketing-PR,800002,Facilities-Supplies,129.923989
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,100000,Salary,147659.2276
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,100001,Benefits,38391.41059
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,200000,Contractors,253138.3422
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,400000,Travel-Trips,774.28871
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,400001,Travel-Hotels,242.568573
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,500000,Professional-Services-Consultants,97987.10736
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600000,Legal-Consultants,46147.92129
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600001,Legal-Corporate Fees,26454.94042
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,600002,Legal-Employment Fees,86816.84314
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700000,IT-Application-On-Premise,19490.22633
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700001,IT-Application-Subscription,11939.58332
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700002,IT-Infrastructure,8180.070327
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,700003,IT-Consultant-System Implementation,23373.37989
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800000,Facilities-Offices,17106.18254
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800001,Facilities-Supplies,22334.81624
5,ERU,Eastern-Europe&Russia,Product-Mgmt,Product-Mgmt-01,Product-Management,800002,Facilities-Supplies,25428.3724
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,100000,Salary,32836.72451
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,100001,Benefits,8537.539803
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,200000,Contractors,136497.1318
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,400000,Travel-Trips,2212.135133
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,400001,Travel-Hotels,1076.692578
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,500000,Professional-Services-Consultants,16932.21748
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600000,Legal-Consultants,41003.91382
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600001,Legal-Corporate Fees,41732.87622
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,600002,Legal-Employment Fees,102719.6936
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700000,IT-Application-On-Premise,12873.87075
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700001,IT-Application-Subscription,28210.47085
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700002,IT-Infrastructure,651.504971
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,700003,IT-Consultant-System Implementation,6537.070241
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800000,Facilities-Offices,16500.57509
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800001,Facilities-Supplies,27667.95465
5,ERU,Eastern-Europe&Russia,R&D,R&D-01,R&D-Infrastructure Developmet,800002,Facilities-Supplies,22429.09611
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,100000,Salary,96425.53469
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,100001,Benefits,25070.64587
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,200000,Contractors,183813.5407
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,400000,Travel-Trips,1695.638009
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,400001,Travel-Hotels,1981.733546
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,500000,Professional-Services-Consultants,97534.61544
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600000,Legal-Consultants,113978.9254
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600001,Legal-Corporate Fees,36151.74265
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,600002,Legal-Employment Fees,73669.01528
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700000,IT-Application-On-Premise,20275.48246
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700001,IT-Application-Subscription,2273.084307
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700002,IT-Infrastructure,1140.697779
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,700003,IT-Consultant-System Implementation,17709.99064
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800000,Facilities-Offices,27136.40588
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800001,Facilities-Supplies,7252.694657
5,ERU,Eastern-Europe&Russia,R&D,R&D-02,R&D-Applications Development,800002,Facilities-Supplies,805.962859
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,100000,Salary,33088.28979
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,100001,Benefits,8602.944493
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,200000,Contractors,135839.7718
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,400000,Travel-Trips,825.070168
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,400001,Travel-Hotels,444.523404
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,500000,Professional-Services-Consultants,76532.0556
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600000,Legal-Consultants,35897.86392
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600001,Legal-Corporate Fees,121560.6999
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,600002,Legal-Employment Fees,117298.8846
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700000,IT-Application-On-Premise,7130.653504
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700001,IT-Application-Subscription,10011.43021
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700002,IT-Infrastructure,21170.29859
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,700003,IT-Consultant-System Implementation,4315.481417
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800000,Facilities-Offices,23814.36173
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800001,Facilities-Supplies,10910.13063
5,ERU,Eastern-Europe&Russia,R&D,R&D-03,R&D-Research,800002,Facilities-Supplies,11450.1049
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,100000,Salary,133432.4222
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,100001,Benefits,34692.41836
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,200000,Contractors,240830.4933
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,400000,Travel-Trips,2711.609901
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,400001,Travel-Hotels,2383.358328
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,500000,Professional-Services-Consultants,40727.01493
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600000,Legal-Consultants,122695.2285
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600001,Legal-Corporate Fees,46151.43429
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,600002,Legal-Employment Fees,119880.8561
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700000,IT-Application-On-Premise,3822.232947
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700001,IT-Application-Subscription,8873.702773
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700002,IT-Infrastructure,10047.90261
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,700003,IT-Consultant-System Implementation,9188.273627
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800000,Facilities-Offices,705.685188
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800001,Facilities-Supplies,13339.55786
5,ERU,Eastern-Europe&Russia,R&D,R&D-04,R&D-Parternerships,800002,Facilities-Supplies,20089.95021
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,100000,Salary,46064.38036
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,100001,Benefits,11976.74118
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,200000,Contractors,64848.52165
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,400000,Travel-Trips,52.437996
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,400001,Travel-Hotels,248.823432
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,500000,Professional-Services-Consultants,124459.6699
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600000,Legal-Consultants,115362.0203
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600001,Legal-Corporate Fees,2707.5828
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,600002,Legal-Employment Fees,966.989777
5,ERU,Eastern-Europe&Russia,FIN,FIN-01,Finance,700000,IT-Application-On-Premise,12154.99038
